Log(Mh2)                 Log(L'CO)                Log(M)					Log(SFR)
[Msun]					[K km/s pc^2]  			  [Msun]					[Msun/yr]
9.013467618055569730e+00,8.511510743045363370e+00,1.066999999999999993e+01,-5.595352389486907274e-01
9.481510743045362233e+00,8.851510743045363228e+00,1.052999999999999936e+01,-6.541074323412650326e-02
9.334081539910174641e+00,8.611510743045363014e+00,1.076999999999999957e+01,-1.186811372513146487e-02
9.410438495524539704e+00,9.021510743045363157e+00,1.121000000000000085e+01,8.820940882681453654e-02
9.360029784662883046e+00,8.751510743045363583e+00,1.026999999999999957e+01,3.960885256156930767e-01
9.444451168445130662e+00,8.761510743045363370e+00,1.097000000000000064e+01,-3.573609445201376966e-02
9.300509393734937902e+00,8.731510743045362233e+00,1.075999999999999979e+01,-6.360541873819729186e-02
9.723949028435093567e+00,8.861510743045363014e+00,1.086999999999999922e+01,3.014807334837598107e-01
9.450893805836027894e+00,8.611510743045363014e+00,1.113000000000000078e+01,4.234038491382448033e-01
9.637588953205174391e+00,9.121510743045362801e+00,1.064000000000000057e+01,5.368050085787074988e-01
9.464585789450733699e+00,8.941510743045363085e+00,1.061999999999999922e+01,2.307228265968547798e-01
9.664225005370704835e+00,8.971510743045362446e+00,1.116000000000000014e+01,4.538179006725285847e-01
9.759112419780732850e+00,9.141510743045362375e+00,1.061999999999999922e+01,6.178602833522187643e-01
9.880850253005746708e+00,9.050000000000000711e+00,1.002999999999999936e+01,4.775897127159707267e-01
9.770308077547364078e+00,9.220000000000000639e+00,1.058999999999999986e+01,9.993160945435738407e-01
9.341510743045361664e+00,8.711510743045362659e+00,1.047000000000000064e+01,1.721174095567708506e-01
8.991510743045362020e+00,8.361510743045363014e+00,1.000000000000000000e+01,-3.566985297163392521e-01
9.283907449589172245e+00,8.671510743045363512e+00,1.117999999999999972e+01,3.828122999683033489e-01
9.607432185182670281e+00,9.031510743045362943e+00,1.117999999999999972e+01,1.470805218698849892e-01
9.808882161625676943e+00,8.941510743045363085e+00,1.089000000000000057e+01,2.466429436625502680e-01
8.916386441413379771e+00,8.351510743045363228e+00,1.024000000000000021e+01,-5.249422041011191364e-01
8.728624588320595734e+00,8.171510743045363512e+00,1.001999999999999957e+01,-1.153171503697830204e-02
9.112639883174862732e+00,8.431510743045363299e+00,1.053999999999999915e+01,-1.917310562789282247e-01
8.768069247690942092e+00,7.961510743045362659e+00,1.038000000000000078e+01,-8.234250526012266702e-01
9.545975980521445692e+00,8.961510743045362659e+00,1.099000000000000021e+01,2.761460495865968867e-01
9.084348820351056730e+00,8.391510743045362375e+00,1.011999999999999922e+01,5.175084191814355306e-02
8.790979091768949871e+00,8.131510743045362588e+00,1.010999999999999943e+01,-8.940548450964019844e-02
9.620379640866987714e+00,8.761510743045363370e+00,1.041999999999999993e+01,1.149883033353160111e-01
9.417852430286929533e+00,8.871510743045362801e+00,1.039000000000000057e+01,4.766444790222614247e-01
9.682888852588202866e+00,8.851510743045363228e+00,1.082000000000000028e+01,3.912801256827974639e-01
9.932771419279307068e+00,9.061510743045362304e+00,1.109999999999999964e+01,4.747793210876923298e-01
9.488338903600268992e+00,8.861510743045363014e+00,1.032000000000000028e+01,-3.834676904650681506e-02
1.006000000000000050e+01,9.429999999999999716e+00,1.032000000000000028e+01,7.004005954137944023e-01
9.195630465529946562e+00,8.801510743045362517e+00,1.080000000000000071e+01,3.171701814028030642e-01
8.889352928056066361e+00,8.411510743045363725e+00,1.028999999999999915e+01,-3.234276800672878927e-01
9.681510743045361522e+00,9.051510743045362517e+00,1.059999999999999964e+01,5.850063080352531086e-01
9.479788090185932603e+00,8.931510743045363299e+00,1.132000000000000028e+01,2.315748899980980824e-01
9.068876035321538964e+00,8.531510743045362943e+00,1.098000000000000043e+01,-7.289966910243310394e-02
9.814388416094551815e+00,9.041510743045362730e+00,1.080000000000000071e+01,5.520549286318974236e-01
9.708850876666016205e+00,9.151510743045362162e+00,1.069999999999999929e+01,5.408860965789675790e-01
9.031763605356518454e+00,8.501510743045363583e+00,1.008000000000000007e+01,3.673662655364289265e-01
9.034468757679347206e+00,8.311510743045362304e+00,1.059999999999999964e+01,-2.141356731168428951e-01
9.221510743045362446e+00,8.591510743045363441e+00,1.027999999999999936e+01,5.077141180631639106e-02
9.286216655902766348e+00,8.681510743045363299e+00,1.101999999999999957e+01,1.396294680308784175e-01
9.451510743045362872e+00,8.821510743045363867e+00,1.008999999999999986e+01,4.847237938009855140e-01
9.041510743045362730e+00,8.411510743045363725e+00,1.016999999999999993e+01,5.247476540522979377e-02
8.592370756396274345e+00,8.061510743045362304e+00,1.043999999999999950e+01,-4.170770984527422676e-01
9.822235222979122327e+00,9.281510743045362943e+00,1.076999999999999957e+01,6.212463617224183166e-01
9.611510743045361238e+00,8.981510743045362233e+00,1.091000000000000014e+01,5.814068969307271129e-01
9.321510743045362091e+00,8.691510743045363085e+00,1.059999999999999964e+01,9.403002705025434449e-02
9.135521378265861969e+00,8.781510743045362943e+00,1.108000000000000007e+01,-1.795485861691812138e-02
9.941510743045361309e+00,9.311510743045362304e+00,1.049000000000000021e+01,8.991030918453352117e-01
1.000358171526810835e+01,9.141510743045362375e+00,1.105000000000000071e+01,1.027904189380842936e+00
9.071510743045362091e+00,8.441510743045363085e+00,1.015000000000000036e+01,-9.904374196877296921e-02
1.042526902155018931e+01,9.591510743045363441e+00,1.105000000000000071e+01,9.352976720994004012e-01
9.241510743045362020e+00,8.611510743045363014e+00,1.011999999999999922e+01,6.738271020792022115e-02
9.729082319480811591e+00,8.531510743045362943e+00,1.017999999999999972e+01,4.382126938031214447e-01
9.481510743045362233e+00,8.851510743045363228e+00,1.028999999999999915e+01,-1.590068109988359082e-02
9.946407611174523211e+00,9.351510743045363228e+00,1.076999999999999957e+01,6.856111396547688308e-01
9.736116008044726655e+00,9.201510743045362872e+00,1.027999999999999936e+01,7.062163508706997828e-01
9.681817600674939683e+00,9.201510743045362872e+00,1.102999999999999936e+01,5.068300323043747335e-01
9.760987198944677701e+00,9.181510743045363299e+00,1.084999999999999964e+01,5.047113683614496971e-01
9.491510743045362020e+00,8.861510743045363014e+00,1.116000000000000014e+01,8.888720311334179225e-02
9.365291382559821187e+00,8.931510743045363299e+00,1.122000000000000064e+01,1.106896432256647411e-01
9.780013369578316684e+00,9.251510743045363583e+00,1.094999999999999929e+01,7.620722433680817698e-01
9.100443916003030154e+00,8.561510743045362304e+00,1.036999999999999922e+01,-2.087236389757618493e-01
9.367264048097958096e+00,8.871510743045362801e+00,1.111999999999999922e+01,-6.172220329411023942e-02
9.622871663161715716e+00,9.161510743045363725e+00,1.109999999999999964e+01,4.050169250566906243e-01
9.391510743045362375e+00,8.761510743045363370e+00,1.015000000000000036e+01,1.164036211816348865e-01
9.221510743045362446e+00,8.591510743045363441e+00,1.067999999999999972e+01,2.035079380871300248e-01
1.079903103029928602e+01,9.730000000000000426e+00,1.002999999999999936e+01,1.330737134797420396e+00
8.894400775120296032e+00,8.401510743045362162e+00,1.116000000000000014e+01,-3.971592595263411241e-01
8.764818925885844436e+00,8.141510743045362375e+00,1.073000000000000043e+01,-2.660596727792184923e-01
9.637646662919067353e+00,9.081510743045363654e+00,1.039000000000000057e+01,7.364738377075639164e-01
9.587629244406025819e+00,8.861510743045363014e+00,1.025000000000000000e+01,5.503153288200045568e-01
8.864001127253565926e+00,8.461510743045362659e+00,1.099000000000000021e+01,-3.534154602198161799e-01
9.703407800617542378e+00,9.181510743045363299e+00,1.044999999999999929e+01,6.421359113656736062e-01
9.491510743045362020e+00,8.861510743045363014e+00,1.031000000000000050e+01,3.577473739207486791e-01
8.907681062406737738e+00,8.401510743045362162e+00,1.016000000000000014e+01,2.761607304724974024e-02
9.163746000010730697e+00,8.461510743045362659e+00,1.030000000000000071e+01,1.522298945972302420e-01
8.691510743045363085e+00,8.991510743045363796e+00,1.017999999999999972e+01,8.306133974594541725e-01
9.731510743045362233e+00,9.101510743045363228e+00,1.043999999999999950e+01,9.187628235735106896e-01
9.329885812089408148e+00,8.971510743045362446e+00,1.133000000000000007e+01,4.030209741515619615e-02
8.849152896642911159e+00,8.171510743045363512e+00,1.073000000000000043e+01,-3.240263635482644178e-01
9.300045443439655557e+00,8.841510743045363441e+00,1.075000000000000000e+01,-6.568541427496485396e-02
9.612328109287203048e+00,8.981510743045362233e+00,1.010999999999999943e+01,6.862843555539820395e-01
9.317416518112935364e+00,8.801510743045362517e+00,1.071000000000000085e+01,1.769495374254377029e-01
8.617352099049949032e+00,7.971510743045362446e+00,1.050999999999999979e+01,-6.995047960228755191e-01
9.401510743045362162e+00,8.771510743045363157e+00,1.027999999999999936e+01,4.602922458750042800e-01
9.948786583770653280e+00,9.341510743045363441e+00,1.091000000000000014e+01,7.586097918901376636e-01
8.921651533352960683e+00,8.321510743045363867e+00,1.103999999999999915e+01,3.742725558731282431e-01
9.432896195293871244e+00,8.861510743045363014e+00,1.086999999999999922e+01,-2.204000815085304654e-01
9.862108016711022884e+00,9.330000000000000071e+00,1.060999999999999943e+01,1.001018790235108424e+00
9.631961906859730860e+00,9.091510743045363441e+00,1.019999999999999929e+01,5.752053525446334525e-01
9.025942892632139447e+00,8.711510743045362659e+00,1.094999999999999929e+01,-3.320296225815425051e-02
9.301945787136393307e+00,8.441510743045363085e+00,1.017999999999999972e+01,2.136926978616411898e-01
8.650864375648149363e+00,8.201510743045362872e+00,1.077999999999999936e+01,-2.749397110969704072e-01
9.253744093749343591e+00,8.711510743045362659e+00,1.041000000000000014e+01,5.809927993008459080e-01
9.521510743045361380e+00,8.891510743045362375e+00,1.067999999999999972e+01,3.092673046867591147e-01
8.793456258310961005e+00,8.081510743045363654e+00,1.011999999999999922e+01,-2.422944808690054297e-01
9.449021227488412222e+00,8.831510743045363654e+00,1.108999999999999986e+01,9.591164679897525025e-02
9.401544954138502774e+00,8.731510743045362233e+00,1.044999999999999929e+01,-2.483589331596165184e-01
1.004660669815796581e+01,8.949999999999999289e+00,1.010999999999999943e+01,1.161476079893190017e+00
9.118412659163766421e+00,8.521510743045363157e+00,1.015000000000000036e+01,-9.193191269455719405e-02
9.310558150602659566e+00,8.571510743045363867e+00,1.017999999999999972e+01,1.636450015783040557e-01
9.781510743045361167e+00,9.151510743045362162e+00,1.075999999999999979e+01,4.463238499303442408e-01
9.111510743045361238e+00,8.481510743045362233e+00,1.014000000000000057e+01,8.480803958256460939e-02
9.106914331169978283e+00,8.431510743045363299e+00,1.088000000000000078e+01,-2.025843086361407974e-01
9.601510743045361451e+00,8.971510743045362446e+00,1.041999999999999993e+01,5.575422942128573922e-01
9.901764003567148364e+00,9.321510743045363867e+00,1.076999999999999957e+01,6.373518670077354953e-01
9.421510743045361735e+00,8.791510743045362730e+00,1.041999999999999993e+01,2.239999571585785665e-01
9.544151955308795010e+00,9.121510743045362801e+00,1.086999999999999922e+01,4.632576918728106286e-01
8.990395025487755376e+00,8.561510743045362304e+00,1.057000000000000028e+01,4.285891384560461259e-02
9.641510743045362375e+00,9.011510743045363370e+00,1.035999999999999943e+01,5.408443659077544208e-01
1.050740103560976380e+01,9.490000000000000213e+00,1.125999999999999979e+01,1.406628907099666703e+00
8.915439871031642483e+00,8.491510743045363796e+00,1.053999999999999915e+01,-1.681722467988307212e-01
9.063319060895121737e+00,8.541510743045362730e+00,1.102999999999999936e+01,2.309546403849928597e-01
8.550368384737916827e+00,8.111510743045363014e+00,1.046000000000000085e+01,-5.654697131681184485e-01
8.850428562949741007e+00,8.381510743045362588e+00,1.027999999999999936e+01,-4.912739120137621374e-01
9.015847196441910683e+00,8.341510743045363441e+00,1.035999999999999943e+01,-5.420516245273095945e-01
9.261510743045361593e+00,8.631510743045362588e+00,1.003999999999999915e+01,-5.907216984259867215e-02
8.681415772717933521e+00,8.181510743045363299e+00,1.023000000000000043e+01,-5.781008811927929036e-01
8.485678537996689030e+00,8.001510743045363583e+00,1.001999999999999957e+01,-7.509172564218082879e-01
8.649517001157859042e+00,8.291510743045362730e+00,1.047000000000000064e+01,-6.630719410251086909e-01
8.850140545042648910e+00,8.481510743045362233e+00,1.005000000000000071e+01,-6.300795015901036189e-01
8.659260402915679222e+00,8.291510743045362730e+00,1.056000000000000050e+01,-1.355402397998197173e-01
9.961174394011436561e+00,9.211510743045362659e+00,1.081000000000000050e+01,3.999248369752682608e-01
9.064362695398600067e+00,8.511510743045363370e+00,1.040000000000000036e+01,3.351477334256398044e-01
9.907279939989656725e+00,9.301510743045362517e+00,1.064000000000000057e+01,5.149536686471648528e-01
9.534987441984869250e+00,8.911510743045363725e+00,1.091000000000000014e+01,1.050160821944421813e-01
9.597693769233357486e+00,8.841510743045363441e+00,1.009999999999999964e+01,2.949510083942366023e-01
9.288795672062251541e+00,8.591510743045363441e+00,1.009999999999999964e+01,-3.483383594681409567e-01
9.557949668281095157e+00,9.011510743045363370e+00,1.108999999999999986e+01,4.313728507269493084e-01
9.845112970333794067e+00,8.941510743045363085e+00,1.077999999999999936e+01,3.300220225432811127e-01
8.805789945373938110e+00,8.191510743045363085e+00,1.007000000000000028e+01,-2.921412879997641876e-01
9.201510743045362872e+00,8.571510743045363867e+00,1.013000000000000078e+01,6.481747494746982474e-02
8.943322217084061165e+00,8.291510743045362730e+00,1.056000000000000050e+01,-2.650314065372267325e-01
9.111510743045361238e+00,8.481510743045362233e+00,1.005000000000000071e+01,-2.792756820769688730e-02
8.708886117900348722e+00,8.091510743045363441e+00,1.061999999999999922e+01,-7.130712060772043115e-01
9.042242229965877343e+00,8.381510743045362588e+00,1.026999999999999957e+01,-1.291685502845056344e-01
9.286350807951585296e+00,8.771510743045363157e+00,1.077999999999999936e+01,5.721907878442193951e-01
9.584479016018629949e+00,9.091510743045363441e+00,1.059999999999999964e+01,4.343884285512484844e-01
8.691382842979724188e+00,8.281510743045362943e+00,1.025000000000000000e+01,-1.262777322323897222e-01
8.399310469419338787e+00,7.599999999999999645e+00,9.449999999999999289e+00,-4.885446462247531318e-01
8.327661673011244048e+00,7.570000000000000284e+00,9.220000000000000639e+00,-6.051132705825231772e-01
8.793484479967091261e+00,8.289999999999999147e+00,9.839999999999999858e+00,-3.296168051975977842e-01
8.503391568494484076e+00,7.610000000000000320e+00,9.310000000000000497e+00,-5.025684133091733452e-01
8.389716197567130607e+00,7.379999999999999893e+00,9.369999999999999218e+00,-3.500712864800960000e-01
8.840000000000001634e+00,8.210000000000000853e+00,9.640000000000000568e+00,-5.753794632732718295e-01
9.435891210780424032e+00,8.710000000000000853e+00,1.008000000000000007e+01,1.835745909581149304e-01
8.780000000000001137e+00,8.150000000000000355e+00,9.750000000000000000e+00,-2.585028278908249044e-01
8.815716438334304073e+00,8.070000000000000284e+00,9.929999999999999716e+00,-2.260215227765698942e-01
8.825489255837412728e+00,8.359999999999999432e+00,9.939999999999999503e+00,-3.158716800090735632e-01
9.316815221714932704e+00,8.740000000000000213e+00,9.849999999999999645e+00,3.032109051980584336e-01
8.549632493708132941e+00,8.150000000000000355e+00,9.880000000000000782e+00,-6.365140227018107888e-01
8.530560827724167794e+00,7.469999999999999751e+00,9.470000000000000639e+00,-8.660740041167915848e-01
8.501193754317499796e+00,7.790000000000000036e+00,9.609999999999999432e+00,-2.464931935970816612e-01
8.818593125862633997e+00,8.070000000000000284e+00,9.750000000000000000e+00,-3.876986722776556982e-01
8.183205793699157127e+00,7.639999999999999680e+00,9.509999999999999787e+00,-8.561181536139363946e-01
9.265458974364220168e+00,8.630000000000000782e+00,1.007000000000000028e+01,1.473429268164232753e-01
8.714871157500439836e+00,7.469999999999999751e+00,9.210000000000000853e+00,-3.658689066621036989e-01
8.389600148523495449e+00,7.209999999999999964e+00,9.259999999999999787e+00,-4.874497122411656225e-01
8.706918004075944850e+00,8.109999999999999432e+00,9.910000000000000142e+00,-3.995395544472808980e-01
8.228558912827272920e+00,7.719999999999999751e+00,9.990000000000000213e+00,-1.021057080350686874e+00
8.482254859803473934e+00,7.990000000000000213e+00,9.679999999999999716e+00,-2.465626462983696865e-01
8.222181125298632764e+00,7.620000000000000107e+00,9.500000000000000000e+00,-9.147372556923516473e-01
8.341019945939681435e+00,7.730000000000000426e+00,9.519999999999999574e+00,-4.141808781965836683e-01
8.689795497485469866e+00,7.980000000000000426e+00,9.699999999999999289e+00,-4.299933694728017564e-01
8.206353422315821433e+00,7.629999999999999893e+00,9.509999999999999787e+00,-9.305241516455282635e-01
7.812941895827074212e+00,6.790000000000000036e+00,9.009999999999999787e+00,-9.250108432029297001e-01
8.658882887441317067e+00,7.379999999999999893e+00,9.380000000000000782e+00,-5.053846923628004806e-01
8.079813800846407545e+00,7.490000000000000213e+00,9.449999999999999289e+00,-1.043510022903978207e+00
8.822722491188006444e+00,8.119999999999999218e+00,9.650000000000000355e+00,-2.604502835938576344e-01
8.897222336008752563e+00,7.790000000000000036e+00,9.460000000000000853e+00,-1.291307930293081052e-01
8.661089122719056732e+00,8.109999999999999432e+00,9.589999999999999858e+00,-1.206495979603795787e-01
8.922477403342760738e+00,8.259999999999999787e+00,9.849999999999999645e+00,-4.196376293890934084e-02
8.676985975568786813e+00,8.080000000000000071e+00,1.000000000000000000e+01,-4.478273813601558739e-01
8.679871166276335259e+00,7.750000000000000000e+00,9.830000000000000071e+00,-5.001207215248604232e-01
9.301001919441603150e+00,8.570000000000000284e+00,9.929999999999999716e+00,4.744981230409800466e-01
8.518273881603528608e+00,7.860000000000000320e+00,9.750000000000000000e+00,-7.081565279565033011e-01
8.220536956047766353e+00,7.440000000000000391e+00,9.410000000000000142e+00,-6.481211645150296574e-01
8.091290471811996454e+00,7.209999999999999964e+00,9.169999999999999929e+00,-8.326429695959924882e-01
8.766353466424808616e+00,7.759999999999999787e+00,9.199999999999999289e+00,-6.429723129358646538e-01
8.724833606647273143e+00,7.610000000000000320e+00,9.160000000000000142e+00,-4.736812639323824126e-01
8.550075884472295940e+00,7.549999999999999822e+00,9.269999999999999574e+00,-7.126700448897540507e-01
8.305439127944902467e+00,7.440000000000000391e+00,9.310000000000000497e+00,-7.936069432717420824e-01
8.140460451043210810e+00,6.969999999999999751e+00,9.089999999999999858e+00,-7.983822907184794371e-01
8.642971316962212214e+00,7.969999999999999751e+00,9.699999999999999289e+00,-3.999482085989202185e-01
8.930000000000001492e+00,8.300000000000000711e+00,9.669999999999999929e+00,-1.264402832264463206e-01
8.803264630025992687e+00,7.650000000000000355e+00,9.419999999999999929e+00,-1.502629062355519129e-01
8.458197799711834719e+00,8.019999999999999574e+00,9.669999999999999929e+00,-4.389014779314851511e-01
7.938535352814903412e+00,7.509999999999999787e+00,9.330000000000000071e+00,-1.316999780689240396e+00
9.088737660001775964e+00,8.400000000000000355e+00,9.919999999999999929e+00,-2.130722292880486146e-01
8.655771671706562032e+00,7.809999999999999609e+00,9.310000000000000497e+00,-4.542205992004144655e-01
8.267659717325932078e+00,7.179999999999999716e+00,9.109999999999999432e+00,-1.053469611748872214e+00
9.210000000000000853e+00,8.580000000000000071e+00,9.910000000000000142e+00,-3.895046738962801847e-01
8.949504760784165569e+00,8.359999999999999432e+00,9.890000000000000568e+00,2.682830726181673620e-01
8.667342593137838946e+00,7.500000000000000000e+00,9.160000000000000142e+00,-7.482412582686230884e-01
8.837241285344001440e+00,8.380000000000000782e+00,9.859999999999999432e+00,-7.569077961830921186e-01
8.165649150283512014e+00,7.089999999999999858e+00,9.119999999999999218e+00,-7.632637885423123603e-01
8.940000000000001279e+00,8.310000000000000497e+00,9.890000000000000568e+00,-5.009169136154709712e-01
8.605588577748571666e+00,7.730000000000000426e+00,9.410000000000000142e+00,-2.836838578594100824e-01
8.674960054949588439e+00,7.879999999999999893e+00,9.539999999999999147e+00,-4.262542925288969053e-01
8.907587417303005850e+00,8.160000000000000142e+00,9.929999999999999716e+00,-2.141044592816557790e-01
8.493758967267034166e+00,7.660000000000000142e+00,9.380000000000000782e+00,-6.973177354344470835e-01
8.915089083502802936e+00,8.359999999999999432e+00,9.839999999999999858e+00,-9.250629319137214715e-04
8.903462862833794844e+00,7.540000000000000036e+00,9.070000000000000284e+00,-1.321775595617691312e-01
8.159828743656975192e+00,7.080000000000000071e+00,9.070000000000000284e+00,-6.936122729769310657e-01
8.826286650030683134e+00,8.009999999999999787e+00,9.650000000000000355e+00,-3.020232850340313080e-01
8.310379689468266662e+00,7.450000000000000178e+00,9.220000000000000639e+00,-6.877589952992030353e-01
8.792052787514480272e+00,8.080000000000000071e+00,9.769999999999999574e+00,-6.004396808646244033e-01
8.144746324506929369e+00,7.540000000000000036e+00,9.529999999999999361e+00,-1.004502300670779391e+00
8.483552687751107158e+00,7.540000000000000036e+00,9.240000000000000213e+00,-3.660683457799912555e-01
8.535017264923933311e+00,7.480000000000000426e+00,9.070000000000000284e+00,-8.516471693657430286e-01
8.680056404465123165e+00,7.790000000000000036e+00,9.470000000000000639e+00,-3.638114962987386014e-01
8.612678324934496032e+00,7.730000000000000426e+00,9.500000000000000000e+00,-4.938031407902624403e-01
8.833406590878700726e+00,8.259999999999999787e+00,9.839999999999999858e+00,-3.700139150347584588e-02
9.330000000000000071e+00,8.699999999999999289e+00,9.939999999999999503e+00,3.568252600590571255e-01
8.953575242509138832e+00,7.929999999999999716e+00,9.750000000000000000e+00,-7.347162581383616109e-01
