4.230000000000000000e+02,5.182100000000000000e+04,1.430000000000000000e+02,1.072999954223632812e+01,9.284009784460067749e-02,8.955127716064453125e+00,0.000000000000000000e+00,8.955127716064453125e+00,1.074301910400390625e+01,9.284009784460067749e-02
4.230000000000000000e+02,5.182100000000000000e+04,1.150000000000000000e+02,1.074499988555908203e+01,6.724500656127929688e-01,9.402980804443359375e+00,0.000000000000000000e+00,9.402980804443359375e+00,1.075949382781982422e+01,6.724500656127929688e-01
4.230000000000000000e+02,5.182100000000000000e+04,4.600000000000000000e+01,1.015900039672851562e+01,-4.120099246501922607e-01,8.980798721313476562e+00,0.000000000000000000e+00,8.980798721313476562e+00,1.016787719726562500e+01,-4.120099246501922607e-01
4.260000000000000000e+02,5.188200000000000000e+04,1.430000000000000000e+02,1.086800003051757812e+01,-9.809299111366271973e-01,0.000000000000000000e+00,8.866355895996093750e+00,8.866355895996093750e+00,1.087889480590820312e+01,-9.809299111366271973e-01
4.260000000000000000e+02,5.188200000000000000e+04,1.030000000000000000e+02,1.067099952697753906e+01,9.139500856399536133e-01,9.975001335144042969e+00,0.000000000000000000e+00,9.975001335144042969e+00,1.068988037109375000e+01,9.139500856399536133e-01
4.290000000000000000e+02,5.182000000000000000e+04,2.740000000000000000e+02,1.055200004577636719e+01,-1.112469911575317383e+00,0.000000000000000000e+00,8.492180824279785156e+00,8.492180824279785156e+00,1.056204700469970703e+01,-1.112469911575317383e+00
4.300000000000000000e+02,5.187700000000000000e+04,3.440000000000000000e+02,1.061800003051757812e+01,-1.119529962539672852e+00,0.000000000000000000e+00,8.795255661010742188e+00,8.795255661010742188e+00,1.062776184082031250e+01,-1.119529962539672852e+00
4.300000000000000000e+02,5.187700000000000000e+04,5.900000000000000000e+01,1.089999961853027344e+01,-1.245769977569580078e+00,0.000000000000000000e+00,8.864575386047363281e+00,8.864575386047363281e+00,1.091101169586181641e+01,-1.245769977569580078e+00
4.300000000000000000e+02,5.187700000000000000e+04,6.050000000000000000e+02,1.087500000000000000e+01,-1.180689930915832520e+00,0.000000000000000000e+00,8.693194389343261719e+00,8.693194389343261719e+00,1.088362216949462891e+01,-1.180689930915832520e+00
4.300000000000000000e+02,5.187700000000000000e+04,5.680000000000000000e+02,1.055900001525878906e+01,-1.471079945564270020e+00,0.000000000000000000e+00,8.540534019470214844e+00,8.540534019470214844e+00,1.056889915466308594e+01,-1.471079945564270020e+00
4.300000000000000000e+02,5.187700000000000000e+04,6.390000000000000000e+02,1.080099964141845703e+01,-1.366819977760314941e+00,0.000000000000000000e+00,8.689054489135742188e+00,8.689054489135742188e+00,1.081065082550048828e+01,-1.366819977760314941e+00
4.270000000000000000e+02,5.190000000000000000e+04,5.340000000000000000e+02,1.090400028228759766e+01,1.209090113639831543e+00,1.006315898895263672e+01,0.000000000000000000e+00,1.006315898895263672e+01,1.092724227905273438e+01,1.209090113639831543e+00
4.280000000000000000e+02,5.188300000000000000e+04,3.460000000000000000e+02,1.022500038146972656e+01,-1.408849954605102539e+00,8.738775253295898438e+00,0.000000000000000000e+00,8.738775253295898438e+00,1.024435806274414062e+01,-1.408849954605102539e+00
4.270000000000000000e+02,5.190000000000000000e+04,6.500000000000000000e+01,1.052400016784667969e+01,-1.406479954719543457e+00,0.000000000000000000e+00,8.470389366149902344e+00,8.470389366149902344e+00,1.053385353088378906e+01,-1.406479954719543457e+00
4.270000000000000000e+02,5.190000000000000000e+04,6.260000000000000000e+02,1.026200008392333984e+01,-6.116990745067596436e-02,8.593419075012207031e+00,0.000000000000000000e+00,8.593419075012207031e+00,1.027567005157470703e+01,-6.116990745067596436e-02
4.280000000000000000e+02,5.188300000000000000e+04,4.230000000000000000e+02,1.133100032806396484e+01,-8.989499211311340332e-01,9.650480270385742188e+00,0.000000000000000000e+00,9.650480270385742188e+00,1.134033012390136719e+01,-8.989499211311340332e-01
4.280000000000000000e+02,5.188300000000000000e+04,4.500000000000000000e+02,1.071599960327148438e+01,-2.077699154615402222e-01,9.456500053405761719e+00,0.000000000000000000e+00,9.456500053405761719e+00,1.072916603088378906e+01,-2.077699154615402222e-01
4.280000000000000000e+02,5.188300000000000000e+04,4.520000000000000000e+02,1.032499980926513672e+01,-1.481339931488037109e+00,0.000000000000000000e+00,8.384747505187988281e+00,8.384747505187988281e+00,1.033462047576904297e+01,-1.481339931488037109e+00
4.280000000000000000e+02,5.188300000000000000e+04,4.550000000000000000e+02,1.031599998474121094e+01,-1.353569984436035156e+00,0.000000000000000000e+00,8.391907691955566406e+00,8.391907691955566406e+00,1.032535743713378906e+01,-1.353569984436035156e+00
4.280000000000000000e+02,5.188300000000000000e+04,5.140000000000000000e+02,1.055399990081787109e+01,3.221100866794586182e-01,9.400839805603027344e+00,0.000000000000000000e+00,9.400839805603027344e+00,1.056978797912597656e+01,3.221100866794586182e-01
4.280000000000000000e+02,5.188300000000000000e+04,5.950000000000000000e+02,1.052400016784667969e+01,-1.741399019956588745e-01,0.000000000000000000e+00,8.761716842651367188e+00,8.761716842651367188e+00,1.053815364837646484e+01,-1.741399019956588745e-01
8.580000000000000000e+02,5.231600000000000000e+04,4.850000000000000000e+02,1.057299995422363281e+01,-9.945399165153503418e-01,8.656758308410644531e+00,0.000000000000000000e+00,8.656758308410644531e+00,1.058963680267333984e+01,-9.945399165153503418e-01
2.265000000000000000e+03,5.367400000000000000e+04,3.900000000000000000e+02,1.127200031280517578e+01,-1.035539984703063965e+00,0.000000000000000000e+00,9.177508354187011719e+00,9.177508354187011719e+00,1.127981281280517578e+01,-1.035539984703063965e+00
2.418000000000000000e+03,5.379400000000000000e+04,3.550000000000000000e+02,1.084200000762939453e+01,-4.228899180889129639e-01,9.571837425231933594e+00,0.000000000000000000e+00,9.571837425231933594e+00,1.085408306121826172e+01,-4.228899180889129639e-01
2.418000000000000000e+03,5.379400000000000000e+04,8.800000000000000000e+01,1.013700008392333984e+01,-4.832399189472198486e-01,8.787462234497070312e+00,0.000000000000000000e+00,8.787462234497070312e+00,1.012994861602783203e+01,-4.832399189472198486e-01
2.267000000000000000e+03,5.371300000000000000e+04,2.440000000000000000e+02,1.047700023651123047e+01,-2.473499029874801636e-01,9.271176338195800781e+00,0.000000000000000000e+00,9.271176338195800781e+00,1.048730659484863281e+01,-2.473499029874801636e-01
2.418000000000000000e+03,5.379400000000000000e+04,1.000000000000000000e+01,1.089000034332275391e+01,-9.722699522972106934e-01,9.164961814880371094e+00,0.000000000000000000e+00,9.164961814880371094e+00,1.090037631988525391e+01,-9.722699522972106934e-01
1.930000000000000000e+03,5.334700000000000000e+04,1.710000000000000000e+02,1.001599979400634766e+01,-1.206059932708740234e+00,8.589527130126953125e+00,0.000000000000000000e+00,8.589527130126953125e+00,1.002512836456298828e+01,-1.206059932708740234e+00
2.282000000000000000e+03,5.368300000000000000e+04,1.370000000000000000e+02,1.048999977111816406e+01,-1.379509925842285156e+00,0.000000000000000000e+00,8.588627815246582031e+00,8.588627815246582031e+00,1.049937248229980469e+01,-1.379509925842285156e+00
1.192000000000000000e+03,5.264900000000000000e+04,2.560000000000000000e+02,1.006599998474121094e+01,-8.097199201583862305e-01,8.797309875488281250e+00,0.000000000000000000e+00,8.797309875488281250e+00,1.007815837860107422e+01,-8.097199201583862305e-01
1.738000000000000000e+03,5.305100000000000000e+04,4.100000000000000000e+02,1.055500030517578125e+01,5.504009500145912170e-02,9.469717979431152344e+00,0.000000000000000000e+00,9.469717979431152344e+00,1.056600761413574219e+01,5.504009500145912170e-02
2.433000000000000000e+03,5.382000000000000000e+04,6.110000000000000000e+02,1.026799964904785156e+01,-1.578479886054992676e+00,0.000000000000000000e+00,8.471866607666015625e+00,8.471866607666015625e+00,1.027831935882568359e+01,-1.578479886054992676e+00
1.738000000000000000e+03,5.305100000000000000e+04,5.350000000000000000e+02,1.011400032043457031e+01,3.518201112747192383e-01,9.386212348937988281e+00,0.000000000000000000e+00,9.386212348937988281e+00,1.013508033752441406e+01,3.518201112747192383e-01
2.440000000000000000e+03,5.381800000000000000e+04,1.800000000000000000e+02,1.053600025177001953e+01,1.594009250402450562e-02,9.031333923339843750e+00,0.000000000000000000e+00,9.031333923339843750e+00,1.059720802307128906e+01,1.594009250402450562e-02
1.303000000000000000e+03,5.305000000000000000e+04,4.810000000000000000e+02,1.085599994659423828e+01,7.152600884437561035e-01,9.636657714843750000e+00,0.000000000000000000e+00,9.636657714843750000e+00,1.086784744262695312e+01,7.152600884437561035e-01
5.690000000000000000e+02,5.226400000000000000e+04,6.290000000000000000e+02,1.067599964141845703e+01,-1.310289978981018066e+00,0.000000000000000000e+00,8.879048347473144531e+00,8.879048347473144531e+00,1.069114780426025391e+01,-1.310289978981018066e+00
5.690000000000000000e+02,5.226400000000000000e+04,6.350000000000000000e+02,1.036499977111816406e+01,1.956800967454910278e-01,9.193395614624023438e+00,0.000000000000000000e+00,9.193395614624023438e+00,1.037854957580566406e+01,1.956800967454910278e-01
1.235000000000000000e+03,5.273400000000000000e+04,1.710000000000000000e+02,1.055099964141845703e+01,9.989009052515029907e-02,9.537518501281738281e+00,0.000000000000000000e+00,9.537518501281738281e+00,1.056406688690185547e+01,9.989009052515029907e-02
1.306000000000000000e+03,5.299600000000000000e+04,4.600000000000000000e+01,1.067199993133544922e+01,-1.146709918975830078e+00,9.142424583435058594e+00,0.000000000000000000e+00,9.142424583435058594e+00,1.068401622772216797e+01,-1.146709918975830078e+00
1.306000000000000000e+03,5.299600000000000000e+04,1.500000000000000000e+01,1.053299999237060547e+01,5.292900800704956055e-01,9.494263648986816406e+00,0.000000000000000000e+00,9.494263648986816406e+00,1.054223823547363281e+01,5.292900800704956055e-01
4.810000000000000000e+02,5.190800000000000000e+04,7.100000000000000000e+01,1.002799987792968750e+01,-1.685349941253662109e+00,0.000000000000000000e+00,8.478240013122558594e+00,8.478240013122558594e+00,1.004004669189453125e+01,-1.685349941253662109e+00
9.950000000000000000e+02,5.273100000000000000e+04,6.200000000000000000e+01,1.121199989318847656e+01,5.717201232910156250e-01,9.663796424865722656e+00,0.000000000000000000e+00,9.663796424865722656e+00,1.122699642181396484e+01,5.717201232910156250e-01
9.970000000000000000e+02,5.273400000000000000e+04,2.230000000000000000e+02,1.132900047302246094e+01,-8.628199100494384766e-01,0.000000000000000000e+00,9.165032386779785156e+00,9.165032386779785156e+00,1.133613300323486328e+01,-8.628199100494384766e-01
1.745000000000000000e+03,5.306100000000000000e+04,6.800000000000000000e+01,1.098499965667724609e+01,8.252400755882263184e-01,1.006809329986572266e+01,0.000000000000000000e+00,1.006809329986572266e+01,1.100015544891357422e+01,8.252400755882263184e-01
1.746000000000000000e+03,5.306200000000000000e+04,2.660000000000000000e+02,1.026599979400634766e+01,-1.482990104705095291e-02,9.388463020324707031e+00,0.000000000000000000e+00,9.388463020324707031e+00,1.027904701232910156e+01,-1.482990104705095291e-02
1.238000000000000000e+03,5.276100000000000000e+04,2.780000000000000000e+02,1.091899967193603516e+01,-1.119776606559753418e+00,0.000000000000000000e+00,8.888337135314941406e+00,8.888337135314941406e+00,1.093289756774902344e+01,-1.119776606559753418e+00
1.746000000000000000e+03,5.306200000000000000e+04,5.100000000000000000e+01,1.112699985504150391e+01,-3.495299220085144043e-01,9.257990837097167969e+00,0.000000000000000000e+00,9.257990837097167969e+00,1.113744640350341797e+01,-3.495299220085144043e-01
1.598000000000000000e+03,5.303300000000000000e+04,3.770000000000000000e+02,1.064200019836425781e+01,7.061700820922851562e-01,9.764789581298828125e+00,0.000000000000000000e+00,9.764789581298828125e+00,1.065571784973144531e+01,7.061700820922851562e-01
5.040000000000000000e+02,5.231600000000000000e+04,4.810000000000000000e+02,1.040200042724609375e+01,-4.593698978424072266e-01,0.000000000000000000e+00,8.497218132019042969e+00,8.497218132019042969e+00,1.041602325439453125e+01,-4.593698978424072266e-01
1.599000000000000000e+03,5.308900000000000000e+04,5.740000000000000000e+02,1.003299999237060547e+01,1.836601048707962036e-01,9.050792694091796875e+00,0.000000000000000000e+00,9.050792694091796875e+00,1.005923080444335938e+01,1.836601048707962036e-01
1.748000000000000000e+03,5.311200000000000000e+04,2.930000000000000000e+02,1.074499988555908203e+01,-1.273019909858703613e+00,0.000000000000000000e+00,8.705206871032714844e+00,8.705206871032714844e+00,1.075613784790039062e+01,-1.273019909858703613e+00
1.000000000000000000e+03,5.264300000000000000e+04,2.150000000000000000e+02,1.118000030517578125e+01,-3.452399075031280518e-01,9.677612304687500000e+00,0.000000000000000000e+00,9.677612304687500000e+00,1.119786834716796875e+01,-3.452399075031280518e-01
1.000000000000000000e+03,5.264300000000000000e+04,1.360000000000000000e+02,1.018900012969970703e+01,-1.705695629119873047e+00,9.877582550048828125e+00,0.000000000000000000e+00,9.877582550048828125e+00,-1.000000000000000000e+00,-1.705695629119873047e+00
1.000000000000000000e+03,5.264300000000000000e+04,1.610000000000000000e+02,1.001799964904785156e+01,2.631000876426696777e-01,8.814439773559570312e+00,0.000000000000000000e+00,8.814439773559570312e+00,1.004296016693115234e+01,2.631000876426696777e-01
1.749000000000000000e+03,5.335700000000000000e+04,3.600000000000000000e+02,1.038000011444091797e+01,-1.049259901046752930e+00,8.602082252502441406e+00,0.000000000000000000e+00,8.602082252502441406e+00,1.039154624938964844e+01,-1.049259901046752930e+00
1.601000000000000000e+03,5.311500000000000000e+04,3.560000000000000000e+02,1.045100021362304688e+01,-1.425479888916015625e+00,0.000000000000000000e+00,8.555508613586425781e+00,8.555508613586425781e+00,1.046101856231689453e+01,-1.425479888916015625e+00
5.780000000000000000e+02,5.233900000000000000e+04,5.120000000000000000e+02,1.042300033569335938e+01,9.931010007858276367e-02,9.395754814147949219e+00,0.000000000000000000e+00,9.395754814147949219e+00,1.043683719635009766e+01,9.931010007858276367e-02
1.001000000000000000e+03,5.267000000000000000e+04,2.460000000000000000e+02,1.008899974822998047e+01,-1.249889969825744629e+00,0.000000000000000000e+00,8.395767211914062500e+00,8.395767211914062500e+00,1.010013484954833984e+01,-1.249889969825744629e+00
1.981000000000000000e+03,5.346300000000000000e+04,1.560000000000000000e+02,1.056999969482421875e+01,-1.477649927139282227e+00,0.000000000000000000e+00,8.644431114196777344e+00,8.644431114196777344e+00,1.057599258422851562e+01,-1.477649927139282227e+00
1.602000000000000000e+03,5.311700000000000000e+04,4.400000000000000000e+02,1.053999996185302734e+01,-6.051199436187744141e-01,0.000000000000000000e+00,8.492556571960449219e+00,8.492556571960449219e+00,1.055467700958251953e+01,-6.051199436187744141e-01
1.602000000000000000e+03,5.311700000000000000e+04,2.270000000000000000e+02,1.104399967193603516e+01,-8.991098999977111816e-01,0.000000000000000000e+00,8.998372077941894531e+00,8.998372077941894531e+00,1.105447006225585938e+01,-8.991098999977111816e-01
1.602000000000000000e+03,5.311700000000000000e+04,5.180000000000000000e+02,1.080799961090087891e+01,-1.185859918594360352e+00,0.000000000000000000e+00,8.883815765380859375e+00,8.883815765380859375e+00,1.081948280334472656e+01,-1.185859918594360352e+00
1.602000000000000000e+03,5.311700000000000000e+04,5.510000000000000000e+02,1.012500000000000000e+01,3.239001035690307617e-01,9.115780830383300781e+00,0.000000000000000000e+00,9.115780830383300781e+00,1.014480400085449219e+01,3.239001035690307617e-01
1.220000000000000000e+03,5.272300000000000000e+04,3.190000000000000000e+02,1.116600036621093750e+01,-1.133809924125671387e+00,0.000000000000000000e+00,9.065181732177734375e+00,9.065181732177734375e+00,1.117383575439453125e+01,-1.133809924125671387e+00
1.220000000000000000e+03,5.272300000000000000e+04,2.520000000000000000e+02,1.104199981689453125e+01,-8.652099370956420898e-01,0.000000000000000000e+00,8.904631614685058594e+00,8.904631614685058594e+00,1.106102848052978516e+01,-8.652099370956420898e-01
5.080000000000000000e+02,5.236600000000000000e+04,1.900000000000000000e+02,1.110299968719482422e+01,5.802000761032104492e-01,9.701047897338867188e+00,0.000000000000000000e+00,9.701047897338867188e+00,1.111721992492675781e+01,5.802000761032104492e-01
1.220000000000000000e+03,5.272300000000000000e+04,4.130000000000000000e+02,1.108100032806396484e+01,-1.208949923515319824e+00,0.000000000000000000e+00,8.921188354492187500e+00,8.921188354492187500e+00,1.109105682373046875e+01,-1.208949923515319824e+00
1.750000000000000000e+03,5.335800000000000000e+04,7.900000000000000000e+01,1.031700038909912109e+01,-5.335199236869812012e-01,9.500079154968261719e+00,0.000000000000000000e+00,9.500079154968261719e+00,1.033178901672363281e+01,-5.335199236869812012e-01
1.751000000000000000e+03,5.337700000000000000e+04,5.200000000000000000e+01,1.100599956512451172e+01,-6.577498912811279297e-01,0.000000000000000000e+00,8.937359809875488281e+00,8.937359809875488281e+00,1.101498222351074219e+01,-6.577498912811279297e-01
8.350000000000000000e+02,5.232600000000000000e+04,3.860000000000000000e+02,1.000500011444091797e+01,-1.353189945220947266e+00,0.000000000000000000e+00,8.376729965209960938e+00,8.376729965209960938e+00,1.001491641998291016e+01,-1.353189945220947266e+00
8.350000000000000000e+02,5.232600000000000000e+04,3.840000000000000000e+02,1.079599952697753906e+01,6.050094962120056152e-03,9.449925422668457031e+00,0.000000000000000000e+00,9.449925422668457031e+00,1.080809783935546875e+01,6.050094962120056152e-03
8.350000000000000000e+02,5.232600000000000000e+04,1.370000000000000000e+02,1.121100044250488281e+01,-9.337999224662780762e-01,0.000000000000000000e+00,8.882652282714843750e+00,8.882652282714843750e+00,1.122086715698242188e+01,-9.337999224662780762e-01
8.360000000000000000e+02,5.237600000000000000e+04,2.260000000000000000e+02,1.145300006866455078e+01,-8.442999124526977539e-01,0.000000000000000000e+00,9.219937324523925781e+00,9.219937324523925781e+00,1.146143245697021484e+01,-8.442999124526977539e-01
8.350000000000000000e+02,5.232600000000000000e+04,2.600000000000000000e+01,1.131599998474121094e+01,-7.877599000930786133e-01,9.584280967712402344e+00,0.000000000000000000e+00,9.584280967712402344e+00,1.132625293731689453e+01,-7.877599000930786133e-01
8.360000000000000000e+02,5.237600000000000000e+04,2.450000000000000000e+02,1.097500038146972656e+01,-8.710899353027343750e-01,9.178097724914550781e+00,0.000000000000000000e+00,9.178097724914550781e+00,1.098945808410644531e+01,-8.710899353027343750e-01
8.360000000000000000e+02,5.237600000000000000e+04,2.410000000000000000e+02,1.103899955749511719e+01,-1.082969903945922852e+00,0.000000000000000000e+00,8.916965484619140625e+00,8.916965484619140625e+00,1.104893589019775391e+01,-1.082969903945922852e+00
1.753000000000000000e+03,5.338300000000000000e+04,2.050000000000000000e+02,1.079699993133544922e+01,2.511501014232635498e-01,9.678350448608398438e+00,0.000000000000000000e+00,9.678350448608398438e+00,1.081199836730957031e+01,2.511501014232635498e-01
1.223000000000000000e+03,5.278100000000000000e+04,8.100000000000000000e+01,1.028400039672851562e+01,-1.576299071311950684e-01,9.223068237304687500e+00,0.000000000000000000e+00,9.223068237304687500e+00,1.029785633087158203e+01,-1.576299071311950684e-01
1.754000000000000000e+03,5.338500000000000000e+04,4.250000000000000000e+02,1.102200031280517578e+01,-8.387199044227600098e-01,9.324023246765136719e+00,0.000000000000000000e+00,9.324023246765136719e+00,1.103147029876708984e+01,-8.387199044227600098e-01
1.229000000000000000e+03,5.272300000000000000e+04,9.300000000000000000e+01,1.024699974060058594e+01,-1.480369925498962402e+00,0.000000000000000000e+00,8.407707214355468750e+00,8.407707214355468750e+00,1.025945663452148438e+01,-1.480369925498962402e+00
1.765000000000000000e+03,5.346600000000000000e+04,1.000000000000000000e+01,1.073799991607666016e+01,-1.365259885787963867e+00,0.000000000000000000e+00,8.524316787719726562e+00,8.524316787719726562e+00,1.075141620635986328e+01,-1.365259885787963867e+00
1.613000000000000000e+03,5.311500000000000000e+04,4.180000000000000000e+02,1.043700027465820312e+01,-8.944499492645263672e-01,8.694921493530273438e+00,0.000000000000000000e+00,8.694921493530273438e+00,1.045058250427246094e+01,-8.944499492645263672e-01
1.613000000000000000e+03,5.311500000000000000e+04,4.900000000000000000e+02,1.077000045776367188e+01,6.949501037597656250e-01,9.925236701965332031e+00,0.000000000000000000e+00,9.925236701965332031e+00,1.078682518005371094e+01,6.949501037597656250e-01
1.625000000000000000e+03,5.314000000000000000e+04,3.700000000000000000e+02,1.091399955749511719e+01,1.351500898599624634e-01,9.630389213562011719e+00,0.000000000000000000e+00,9.630389213562011719e+00,-1.000000000000000000e+00,1.351500898599624634e-01
1.230000000000000000e+03,5.267200000000000000e+04,5.170000000000000000e+02,1.087199974060058594e+01,-1.125969886779785156e+00,0.000000000000000000e+00,8.955781936645507812e+00,8.955781936645507812e+00,1.088578033447265625e+01,-1.125969886779785156e+00
1.231000000000000000e+03,5.272500000000000000e+04,3.520000000000000000e+02,1.060200023651123047e+01,1.342900991439819336e-01,9.339646339416503906e+00,0.000000000000000000e+00,9.339646339416503906e+00,1.061304283142089844e+01,1.342900991439819336e-01
1.613000000000000000e+03,5.311500000000000000e+04,4.400000000000000000e+01,1.108199977874755859e+01,-9.884399175643920898e-01,9.428154945373535156e+00,0.000000000000000000e+00,9.428154945373535156e+00,1.109019565582275391e+01,-9.884399175643920898e-01
1.767000000000000000e+03,5.343600000000000000e+04,1.930000000000000000e+02,1.095100021362304688e+01,-3.793990612030029297e-02,0.000000000000000000e+00,8.963012695312500000e+00,8.963012695312500000e+00,1.096591758728027344e+01,-3.793990612030029297e-02
5.190000000000000000e+02,5.228300000000000000e+04,6.200000000000000000e+02,1.105399990081787109e+01,6.856800913810729980e-01,9.791345596313476562e+00,0.000000000000000000e+00,9.791345596313476562e+00,1.106940364837646484e+01,6.856800913810729980e-01
1.232000000000000000e+03,5.273100000000000000e+04,4.300000000000000000e+01,1.014999961853027344e+01,1.375000923871994019e-01,9.080966949462890625e+00,0.000000000000000000e+00,9.080966949462890625e+00,1.016569900512695312e+01,1.375000923871994019e-01
8.460000000000000000e+02,5.240700000000000000e+04,3.430000000000000000e+02,1.089400005340576172e+01,-1.071539878845214844e+00,0.000000000000000000e+00,8.914292335510253906e+00,8.914292335510253906e+00,1.090418243408203125e+01,-1.071539878845214844e+00
8.460000000000000000e+02,5.240700000000000000e+04,3.280000000000000000e+02,1.118299961090087891e+01,-9.463899135589599609e-01,0.000000000000000000e+00,9.050100326538085938e+00,9.050100326538085938e+00,1.119315719604492188e+01,-9.463899135589599609e-01
1.769000000000000000e+03,5.350200000000000000e+04,2.710000000000000000e+02,1.028600025177001953e+01,-1.193899989128112793e+00,0.000000000000000000e+00,8.560684204101562500e+00,8.560684204101562500e+00,1.029628181457519531e+01,-1.193899989128112793e+00
1.628000000000000000e+03,5.347400000000000000e+04,4.420000000000000000e+02,1.030399990081787109e+01,-2.610248565673828125e+00,0.000000000000000000e+00,8.550419807434082031e+00,8.550419807434082031e+00,-1.000000000000000000e+00,-2.610248565673828125e+00
1.769000000000000000e+03,5.350200000000000000e+04,2.310000000000000000e+02,1.082900047302246094e+01,-1.328929901123046875e+00,0.000000000000000000e+00,8.733022689819335938e+00,8.733022689819335938e+00,1.083513450622558594e+01,-1.328929901123046875e+00
1.616000000000000000e+03,5.316900000000000000e+04,7.600000000000000000e+01,1.086400032043457031e+01,-1.286719918251037598e+00,0.000000000000000000e+00,8.733617782592773438e+00,8.733617782592773438e+00,1.087279987335205078e+01,-1.286719918251037598e+00
8.460000000000000000e+02,5.240700000000000000e+04,4.880000000000000000e+02,1.103699970245361328e+01,-8.126099109649658203e-01,0.000000000000000000e+00,8.952872276306152344e+00,8.952872276306152344e+00,1.105034351348876953e+01,-8.126099109649658203e-01
5.210000000000000000e+02,5.232600000000000000e+04,6.170000000000000000e+02,1.076700019836425781e+01,7.238200902938842773e-01,1.000291633605957031e+01,0.000000000000000000e+00,1.000291633605957031e+01,1.078051090240478516e+01,7.238200902938842773e-01
8.470000000000000000e+02,5.242600000000000000e+04,2.850000000000000000e+02,1.103499984741210938e+01,-1.288229942321777344e+00,0.000000000000000000e+00,8.864510536193847656e+00,8.864510536193847656e+00,1.104222488403320312e+01,-1.288229942321777344e+00
1.694000000000000000e+03,5.347200000000000000e+04,1.460000000000000000e+02,1.136200046539306641e+01,-9.274299144744873047e-01,0.000000000000000000e+00,9.135418891906738281e+00,9.135418891906738281e+00,1.137001705169677734e+01,-9.274299144744873047e-01
5.220000000000000000e+02,5.202400000000000000e+04,5.060000000000000000e+02,1.088500022888183594e+01,-9.744999408721923828e-01,0.000000000000000000e+00,8.876531600952148438e+00,8.876531600952148438e+00,1.089892578125000000e+01,-9.744999408721923828e-01
5.220000000000000000e+02,5.202400000000000000e+04,5.990000000000000000e+02,1.120400047302246094e+01,-7.766899466514587402e-01,0.000000000000000000e+00,9.125662803649902344e+00,9.125662803649902344e+00,1.121285247802734375e+01,-7.766899466514587402e-01
1.770000000000000000e+03,5.317100000000000000e+04,9.400000000000000000e+01,1.102900028228759766e+01,3.161200881004333496e-01,9.845813751220703125e+00,0.000000000000000000e+00,9.845813751220703125e+00,1.104228305816650391e+01,3.161200881004333496e-01
